"","X","Y","OBJECTID","ADD_ID_HC","ANUMBER","ANUMBERSUF","ST_PRE_MOD","ST_PRE_DIR","ST_PRE_TYP","ST_NAME","ST_POS_TYP","ST_POS_DIR","ST_POS_MOD","SUB_AD_TYP","SUB_AD_ID","CONCAT_AD","MUNI_NAME","ZIP","ZIP4","LANDMARK_1","LANDMARK_2","FLR_LVL","ADD_TYPE","LONGITUDE","LATITUDE","PID","GlobalID","number"
"9499",476681.1996,4984741.2755,427521,135565,3323,NA,NA,NA,NA,"Fremont","Avenue","North",NA,NA,NA,"3323 Fremont Avenue North","Minneapolis",55412,NA,NA,NA,0,"Centroid",-93.296,45.0157,"0902924130058","{6476197D-F420-40D9-8BBF-C8B22CA73B1B}","3"
"9500",481236.5118,4983545.3599,427562,375447,1703,NA,NA,NA,NA,"Lincoln","Street","Northeast",NA,NA,NA,"1703 Lincoln Street Northeast","Minneapolis",55413,NA,NA,NA,0,"Centroid",-93.2381,45.0051,"1302924210010","{A19D5709-04CE-4416-B7A2-9DB496034163}","3"
"9501",476806.5389,4976632.1859,427632,446441,1113,NA,NA,NA,NA,"33rd","Street","West",NA,NA,NA,"1113 33rd Street West","Minneapolis",55408,NA,NA,NA,0,"Centroid",-93.294,44.9428,"0402824130124","{B0A454B3-9A77-44C3-B03B-F45588267283}","3"
"9502",476833.1025,4980209.113,427704,433275,103,NA,NA,"West",NA,"Lyndale","Avenue","North",NA,NA,NA,"103 West Lyndale Avenue North","Minneapolis",55405,NA,NA,NA,0,"Centroid",-93.2938,44.975,"2802924120022","{AE116E81-4915-4AE9-8BED-7E1DC328DD3B}","3"
"9503",477887.3622,4975237.3668,427722,451443,4003,NA,NA,NA,NA,"Wentworth","Avenue",NA,NA,NA,NA,"4003 Wentworth Avenue","Minneapolis",55409,NA,NA,NA,0,"Centroid",-93.2802,44.9302,"1002824240058","{F555E408-4CFD-4AC4-9280-E912EE317192}","3"
"9504",481340.6317,4984102.3674,427749,425691,2213,NA,NA,NA,NA,"Johnson","Street","Northeast",NA,NA,NA,"2213 Johnson Street Northeast","Minneapolis",55418,NA,NA,NA,0,"Centroid",-93.2368,45.0101,"1202924420128","{0B6AAAFA-401D-44A0-A419-3103025612AB}","3"
"9505",479150.0822,4979864.573,427927,421714,813,NA,NA,NA,NA,"Portland","Avenue",NA,NA,NA,NA,"813 Portland Avenue","Minneapolis",55404,NA,NA,NA,0,"Centroid",-93.2644,44.9719,"2602924230147","{902DE460-D767-46A5-B2B5-697D4FB1B4B8}","3"
"9506",481483.523,4972003.3517,427945,411906,5613,NA,NA,NA,NA,"26th","Avenue","South",NA,NA,NA,"5613 26th Avenue South","Minneapolis",55417,NA,NA,NA,0,"Centroid",-93.2345,44.9012,"2402824130055","{E0A51564-C661-45F8-8D43-CC6C917D9C31}","3"
"9507",481079.7069,4971675.3011,427996,411146,5753,NA,NA,NA,NA,"Standish","Avenue",NA,NA,NA,NA,"5753 Standish Avenue","Minneapolis",55417,NA,NA,NA,0,"Centroid",-93.2396,44.8983,"2402824240161","{CF4EAC85-D93C-4EA2-BB89-0DE17D947DE9}","3"
"9508",478519.0451,4980230.1744,428172,427504,83,NA,NA,NA,NA,"8th","Street","South",NA,NA,NA,"83 8th Street South","Minneapolis",55402,NA,NA,NA,0,"Centroid",-93.2724,44.9752,"2702924110073","{703CBD2B-CAF5-4693-A14C-C7B7C255ACAF}","3"
"9509",481800.1957,4978947.1765,428181,407446,2813,NA,NA,NA,NA,"9th","Street","South",NA,NA,NA,"2813 9th Street South","Minneapolis",55406,NA,NA,NA,0,"Centroid",-93.2308,44.9637,"2502924440056","{2E84E7D6-03F4-4DF3-AB1C-1D891CD51286}","3"
"9510",481659.6722,4979058.7521,428295,410913,813,NA,NA,NA,NA,"27th","Avenue","South",NA,NA,NA,"813 27th Avenue South","Minneapolis",55454,NA,NA,NA,0,"Centroid",-93.2326,44.9647,"2502924430112","{E4EC9E60-76E1-460A-BD02-1978CF3DB659}","3"
"9511",476915.9602,4978902.1383,428404,452474,1933,NA,NA,NA,NA,"Dupont","Avenue","South",NA,NA,NA,"1933 Dupont Avenue South","Minneapolis",55403,NA,NA,NA,0,"Centroid",-93.2927,44.9632,"2802924440056","{FB42C151-F3F8-4568-8576-C9BE028E8C3B}","3"
"9512",476817.347,4979357.0625,428458,443994,1123,NA,NA,NA,NA,"Mount Curve","Avenue",NA,NA,NA,NA,"1123 Mount Curve Avenue","Minneapolis",55403,NA,NA,NA,0,"Centroid",-93.294,44.9673,"2802924420025","{2EFF9C9B-D6D3-44AC-8480-4B86C22A1A04}","3"
"9513",476916.8252,4979090.0208,428510,443380,1813,NA,NA,NA,NA,"Dupont","Avenue","South",NA,NA,NA,"1813 Dupont Avenue South","Minneapolis",55403,NA,NA,NA,0,"Centroid",-93.2927,44.9649,"2802924440071","{748E753C-F78C-4DD7-8C4C-6A605E762DA7}","3"
"9514",479010.171,4980061.5776,428567,438838,433,NA,NA,NA,NA,"7th","Street","South",NA,"Unit","2015","433 7th Street South Unit 2015","Minneapolis",55415,NA,NA,NA,0,"Centroid",-93.2662,44.9737,"2602924220243","{D2736AB2-6D18-41D9-A98F-9D427D508EAA}","3"
"9515",477547.2022,4979331.9622,428919,444419,343,NA,NA,NA,NA,"Oak Grove","Street",NA,NA,NA,NA,"343 Oak Grove Street","Minneapolis",55403,NA,NA,NA,0,"Centroid",-93.2847,44.9671,"2702924320021","{45BBAAA8-7ED8-4232-9CD2-FB53C1A2BB17}","3"
"9516",479896.4818,4972543.9478,428940,375883,5333,NA,NA,NA,NA,"14th","Avenue","South",NA,NA,NA,"5333 14th Avenue South","Minneapolis",55417,NA,NA,NA,0,"Centroid",-93.2547,44.906,"1402824430075","{0D7DB445-2237-4B51-A860-D3D3B51F4657}","3"
"9517",480057.5064,4979035.254,428952,419949,1523,NA,NA,NA,NA,"18th","Street","East",NA,NA,NA,"1523 18th Street East","Minneapolis",55404,NA,NA,NA,0,"Centroid",-93.2529,44.9645,"2602924430127","{E9DDB422-2C8C-4AFD-8D5D-115C8509A30E}","3"
"9518",478807.4647,4974642.1884,429010,446288,4303,NA,NA,NA,NA,"5th","Avenue","South",NA,NA,NA,"4303 5th Avenue South","Minneapolis",55409,NA,NA,NA,0,"Centroid",-93.2685,44.9249,"1002824410233","{7789A482-5318-4B7A-9486-7D1DD868A75D}","3"
"9519",477611.8991,4978711.0901,429350,439526,2113,NA,NA,NA,NA,"Grand","Avenue","South",NA,NA,NA,"2113 Grand Avenue South","Minneapolis",55405,NA,NA,NA,0,"Centroid",-93.2839,44.9615,"3402924220089","{F08E203A-7C9E-4500-B868-7579F65C0FD9}","3"
"9520",477770.1479,4971729.4055,429385,431549,5733,NA,NA,NA,NA,"Pillsbury","Avenue",NA,NA,NA,NA,"5733 Pillsbury Avenue","Minneapolis",55419,NA,NA,NA,0,"Centroid",-93.2816,44.8986,"2202824240008","{61E97C46-EDA5-494A-91F6-067D18FB9BF4}","3"
"9521",481789.2497,4972287.1435,429387,432488,5453,NA,NA,NA,NA,"29th","Avenue","South",NA,NA,NA,"5453 29th Avenue South","Minneapolis",55417,NA,NA,NA,0,"Centroid",-93.2307,44.9038,"2402824110124","{87B912DB-3614-4B9F-BAB3-04BC18DDB901}","3"
"9522",475713.2676,4979722.8034,429511,424756,633,NA,NA,NA,NA,"Penn","Avenue","South",NA,NA,NA,"633 Penn Avenue South","Minneapolis",55405,NA,NA,NA,0,"Centroid",-93.308,44.9705,"2802924230090","{52BA7EB1-7F7D-4575-BB2A-C9CD58BB5728}","3"
"9523",475745.6936,4979829.1919,429536,448482,2133,NA,NA,NA,NA,"Mount View","Avenue",NA,NA,NA,NA,"2133 Mount View Avenue","Minneapolis",55405,NA,NA,NA,0,"Centroid",-93.3076,44.9715,"2802924230081","{441D81E8-E98B-48FF-93E2-4A0E7BE677EF}","3"
"9524",474996.6555,4979629.013,429602,417358,2823,NA,NA,"South",NA,"Wayzata","Boulevard",NA,NA,NA,NA,"2823 South Wayzata Boulevard","Minneapolis",55405,NA,NA,NA,0,"Centroid",-93.3171,44.9697,"2902924420075","{26BFD05C-1B13-409A-A60A-7EAE361E5524}","3"
"9525",478068.5456,4970928.1103,429743,394770,6133,NA,NA,NA,NA,"Nicollet","Avenue",NA,NA,NA,NA,"6133 Nicollet Avenue","Minneapolis",55419,NA,NA,NA,0,"Centroid",-93.2777,44.8914,"2202824430071","{B877BF1B-3029-49F3-B94C-592DDF5143AE}","3"
"9526",481134.6046,4972354.2304,429748,435621,5433,NA,NA,NA,NA,"Woodlawn","Boulevard",NA,NA,NA,NA,"5433 Woodlawn Boulevard","Minneapolis",55417,NA,NA,NA,0,"Centroid",-93.239,44.9044,"2402824210026","{1FC4E686-4909-48CB-9822-BD7374976E78}","3"
"9527",478105.9349,4975697.6209,429761,433238,3743,NA,NA,NA,NA,"Nicollet","Avenue",NA,NA,NA,NA,"3743 Nicollet Avenue","Minneapolis",55409,NA,NA,NA,0,"Centroid",-93.2775,44.9344,"0302824430204","{9B31FAF0-DFB4-4FD5-9D45-2410C6E84D7D}","3"
"9528",476589.9593,4977295.7724,429831,445054,2923,NA,NA,NA,NA,"Girard","Avenue","South",NA,NA,NA,"2923 Girard Avenue South","Minneapolis",55408,NA,NA,NA,0,"Centroid",-93.2968,44.9487,"3302924430215","{13F7806B-B7C1-4CCA-8AC4-4D6CF311E7CF}","3"
"9529",476975.0036,4974368.0792,429856,135735,4423,NA,NA,NA,NA,"Colfax","Avenue","South",NA,NA,NA,"4423 Colfax Avenue South","Minneapolis",55419,NA,NA,NA,0,"Centroid",-93.2918,44.9224,"0902824440038","{11AEE996-DEB6-416D-B979-512000E08D31}","3"
"9530",482430.3215,4976274.9043,429882,131053,3453,NA,NA,NA,NA,"34th","Avenue","South",NA,NA,NA,"3453 34th Avenue South","Minneapolis",55406,NA,NA,NA,0,"Centroid",-93.2227,44.9397,"0602823310172","{368837E8-F8D0-498C-8153-FD34FC9B6EED}","3"
"9531",478404.186,4975118.8016,429985,446292,4043,NA,NA,NA,NA,"2nd","Avenue","South",NA,NA,NA,"4043 2nd Avenue South","Minneapolis",55409,NA,NA,NA,0,"Centroid",-93.2737,44.9292,"1002824130020","{269FA944-376B-4116-B3AB-FA1267068CEB}","3"
"9532",482530.8201,4974654.8866,430023,441321,3413,NA,NA,NA,NA,"42nd","Street","East",NA,NA,NA,"3413 42nd Street East","Minneapolis",55406,NA,NA,NA,0,"Centroid",-93.2214,44.9251,"0702823310161","{4445DBF7-82A2-4ED3-882F-314044E89BBA}","3"
"9533",479160.161,4979390.519,430026,411487,1513,NA,NA,NA,NA,"Park","Avenue",NA,NA,NA,NA,"1513 Park Avenue","Minneapolis",55404,NA,NA,NA,0,"Centroid",-93.2643,44.9677,"2602924320104","{DF9CEC72-3568-4F0C-8853-7C2DF46FC737}","3"
"9534",481386.2942,4972344.6341,430049,426206,5433,NA,NA,NA,NA,"25th","Avenue","South",NA,NA,NA,"5433 25th Avenue South","Minneapolis",55417,NA,NA,NA,0,"Centroid",-93.2358,44.9043,"2402824120078","{72C0D6C6-883C-4AF4-83BD-6E57C40738C3}","3"
"9535",481080.8577,4971736.0021,430053,434915,5733,NA,NA,NA,NA,"Standish","Avenue",NA,NA,NA,NA,"5733 Standish Avenue","Minneapolis",55417,NA,NA,NA,0,"Centroid",-93.2396,44.8988,"2402824240166","{5FCA5869-1539-49F1-B281-1508C26FE8F2}","3"
"9536",481586.3911,4972205.8155,430089,407722,5513,NA,NA,NA,NA,"27th","Avenue","South",NA,NA,NA,"5513 27th Avenue South","Minneapolis",55417,NA,NA,NA,0,"Centroid",-93.2332,44.903,"2402824120223","{CB21DCA3-6320-4DF1-BEC1-81A805E7109A}","3"
"9537",480455.2905,4979930.6981,430117,443265,243,NA,NA,NA,NA,"15th","Avenue","South",NA,NA,NA,"243 15th Avenue South","Minneapolis",55454,NA,NA,NA,0,"Centroid",-93.2479,44.9726,"2602924140059","{E96FE99D-6861-43FD-96A3-159C2B2BFE3B}","3"
"9538",478905.2118,4980153.3621,430255,415015,333,NA,NA,NA,NA,"7th","Street","South",NA,NA,NA,"333 7th Street South","Minneapolis",55402,NA,NA,NA,0,"Centroid",-93.2675,44.9745,"2702924110161","{7622C4CC-1DF0-4259-B8F4-A12127294FC9}","3"
"9539",477844.0686,4980117.4213,430258,427753,1213,NA,NA,NA,NA,"Hennepin","Avenue",NA,NA,NA,NA,"1213 Hennepin Avenue","Minneapolis",55403,NA,NA,NA,0,"Centroid",-93.281,44.9742,"2702924210190","{FD409130-C50B-4349-A489-BDF733503385}","3"
"9540",478132.7504,4979366.1665,430277,429498,1523,NA,NA,NA,NA,"Nicollet","Avenue",NA,NA,NA,NA,"1523 Nicollet Avenue","Minneapolis",55403,NA,NA,NA,0,"Centroid",-93.2773,44.9674,"2702924420048","{4845A179-ABBF-41B5-95ED-661EC20441C3}","3"
"9541",478619.7919,4979063.7562,430330,417937,1813,NA,NA,NA,NA,"Clinton","Avenue",NA,NA,NA,NA,"1813 Clinton Avenue","Minneapolis",55404,NA,NA,NA,0,"Centroid",-93.2711,44.9647,"2702924440056","{FAA2858E-05D7-4126-BBE5-C735A3F5F708}","3"
"9542",479674.8333,4979046.3145,430357,424936,1813,NA,NA,NA,NA,"11th","Avenue","South",NA,NA,NA,"1813 11th Avenue South","Minneapolis",55404,NA,NA,NA,0,"Centroid",-93.2577,44.9646,"2602924340012","{6F92DBE2-456A-4EEA-B397-FB89F6B181F0}","3"
"9543",478512.9071,4979482.6193,430375,414412,1413,NA,NA,NA,NA,"3rd","Avenue","South",NA,NA,NA,"1413 3rd Avenue South","Minneapolis",55404,NA,NA,NA,0,"Centroid",-93.2725,44.9685,"2702924410094","{82FD22EC-0AF1-4DEE-9822-4896848E6C09}","3"
"9544",482073.7625,4981407.6631,430456,432745,943,NA,NA,NA,NA,"18th","Avenue","Southeast",NA,NA,NA,"943 18th Avenue Southeast","Minneapolis",55414,NA,NA,NA,0,"Centroid",-93.2274,44.9859,"2402924140077","{BEDC646D-991A-49E7-88EF-F7E43C42B176}","3"
"9545",479315.4557,4974890.3448,430493,454208,4153,NA,NA,NA,NA,"Chicago","Avenue",NA,NA,NA,NA,"4153 Chicago Avenue","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.2621,44.9272,"1102824240243","{57BB8273-6310-4276-8AC4-D48A2E150FF8}","3"
"9546",477857.1605,4970990.6231,430705,439480,6103,NA,NA,NA,NA,"Wentworth","Avenue",NA,NA,NA,NA,"6103 Wentworth Avenue","Minneapolis",55419,NA,NA,NA,0,"Centroid",-93.2804,44.892,"2202824340078","{9099900E-879E-476E-B78A-51502DCBEC33}","3"
"9547",476438.13,4982006.8932,430799,450925,1423,NA,NA,NA,NA,"Plymouth","Avenue","North",NA,NA,NA,"1423 Plymouth Avenue North","Minneapolis",55411,NA,NA,NA,0,"Centroid",-93.2989,44.9911,"2102924210002","{097A6D5F-C3E8-4545-B2E3-8D7E88620463}","3"
"9548",481278.154,4971679.0134,430810,423700,5753,NA,NA,NA,NA,"24th","Avenue","South",NA,NA,NA,"5753 24th Avenue South","Minneapolis",55417,NA,NA,NA,0,"Centroid",-93.2371,44.8983,"2402824130133","{6E3A4447-56CD-4800-BBD1-2993454C54D3}","3"
"9549",480886.0656,4971875.9873,430814,401783,5653,NA,NA,NA,NA,"21st","Avenue","South",NA,NA,NA,"5653 21st Avenue South","Minneapolis",55417,NA,NA,NA,0,"Centroid",-93.2421,44.9001,"2402824240074","{E17448AB-BB88-46E1-8A4A-9A13C2BAB699}","3"
"9550",479909.4827,4977384.081,430972,205372,2913,NA,NA,NA,NA,"14th","Avenue","South",NA,NA,NA,"2913 14th Avenue South","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.2547,44.9496,"3502924430198","{9B87127E-A2FE-41B5-B52C-B0EF22AFCBC2}","3"
"9551",477478.4575,4974038.109,430998,356054,4603,NA,NA,NA,NA,"Harriet","Avenue",NA,NA,NA,NA,"4603 Harriet Avenue","Minneapolis",55419,NA,NA,NA,0,"Centroid",-93.2854,44.9194,"1502824220027","{DDF8BC73-1C0D-4AF3-AE03-C33AC6F6D8DE}","3"
"9552",476591.8454,4976670.1818,431128,451949,3253,NA,NA,NA,NA,"Girard","Avenue","South",NA,NA,NA,"3253 Girard Avenue South","Minneapolis",55408,NA,NA,NA,0,"Centroid",-93.2967,44.9431,"0402824130075","{8D8415B0-E352-4ADE-921E-E861C0DE501E}","3"
"9553",478403.9751,4979220.5581,431316,415748,1703,NA,NA,NA,NA,"2nd","Avenue","South",NA,NA,NA,"1703 2nd Avenue South","Minneapolis",55403,NA,NA,NA,0,"Centroid",-93.2739,44.9661,"2702924430066","{FEC1BB1C-8391-4C3C-B76C-A8D00396A56F}","3"
"9554",474960.5628,4972897.9047,431376,429236,5153,NA,NA,NA,NA,"Washburn","Avenue","South",NA,NA,NA,"5153 Washburn Avenue South","Minneapolis",55410,NA,NA,NA,0,"Centroid",-93.3172,44.9091,"1702824420159","{47E07BB5-30AD-434A-84FA-336A97A579B7}","3"
"9555",475519.6686,4971623.8914,431405,431410,2403,NA,NA,NA,NA,"58th","Street","West",NA,NA,NA,"2403 58th Street West","Minneapolis",55410,NA,NA,NA,0,"Centroid",-93.3101,44.8976,"2002824410111","{E5EF95C7-0904-4157-94AA-945F0E095FE4}","3"
"9556",479795.9099,4978769.9031,431429,452347,1213,NA,NA,NA,NA,"Franklin","Avenue","East",NA,NA,NA,"1213 Franklin Avenue East","Minneapolis",55404,NA,NA,NA,0,"Centroid",-93.2562,44.9621,"3502924120169","{518E7A06-EA42-444A-8DB3-BEF4ED93BC0B}","3"
"9557",476814.6888,4979440.481,431451,438473,93,NA,NA,NA,NA,"Groveland","Terrace",NA,NA,NA,NA,"93 Groveland Terrace","Minneapolis",55403,NA,NA,NA,0,"Structure",-93.294,44.968,"2802924420013","{C43B948E-C0BA-4326-87FD-49255FC21E07}","3"
"9558",482635.851,4973736.5368,431468,373846,4733,NA,NA,NA,NA,"36th","Avenue","South",NA,NA,NA,"4733 36th Avenue South","Minneapolis",55406,NA,NA,NA,0,"Centroid",-93.22,44.9169,"1802823210037","{698EFA2F-BEC2-4054-BBF0-EC182B92033B}","3"
"9559",482898.7402,4974182.4388,431559,440493,4523,NA,NA,NA,NA,"Snelling","Avenue",NA,NA,NA,NA,"4523 Snelling Avenue","Minneapolis",55406,NA,NA,NA,0,"Centroid",-93.2167,44.9209,"0702823430086","{B6D9C12E-D572-4649-B783-FD74003EFF59}","3"
"9560",480880.826,4971673.7448,431569,417523,5753,NA,NA,NA,NA,"21st","Avenue","South",NA,NA,NA,"5753 21st Avenue South","Minneapolis",55417,NA,NA,NA,0,"Centroid",-93.2422,44.8982,"2402824240102","{648DE3FC-66C1-4253-9A89-37DF26FD7F9D}","3"
"9561",475413.0414,4974773.298,431591,440228,4233,NA,NA,NA,NA,"Linden Hills","Boulevard",NA,NA,NA,NA,"4233 Linden Hills Boulevard","Minneapolis",55410,NA,NA,NA,0,"Centroid",-93.3116,44.926,"0802824410050","{534D7F8D-5D94-4596-9E91-E7FFCDB24EDF}","3"
"9562",478531.7165,4979482.2561,431814,437971,1413,"1/2",NA,NA,NA,"3rd","Avenue","South",NA,NA,NA,"1413 1/2 3rd Avenue South","Minneapolis",55404,NA,NA,NA,0,"Centroid",-93.2722,44.9685,"2702924410093","{0D51AAC8-99B1-4184-8F59-E93414878362}","3"
"9563",481654.9628,4986480.1081,431821,436197,3443,NA,NA,NA,NA,"Wilshire","Place",NA,NA,NA,NA,"3443 Wilshire Place","Minneapolis",55418,NA,NA,NA,0,"Centroid",-93.2329,45.0315,"0102924120115","{39FE270F-56AF-4E53-B5C1-4C93932E4FC6}","3"
"9564",476992.1897,4982059.2984,431877,451624,913,NA,NA,NA,NA,"Plymouth","Avenue","North",NA,NA,NA,"913 Plymouth Avenue North","Minneapolis",55411,NA,NA,NA,0,"Centroid",-93.2919,44.9916,"1602924440112","{B39C6622-1D72-4300-B7C1-DFBD38D92634}","3"
"9565",479010.171,4980061.5776,432032,440178,433,NA,NA,NA,NA,"7th","Street","South",NA,"Unit","1712","433 7th Street South Unit 1712","Minneapolis",55415,NA,NA,NA,0,"Centroid",-93.2662,44.9737,"2602924220159","{C576B6D2-3397-4DC2-8BA2-FC13E004E052}","3"
"9566",479010.171,4980061.5776,432040,429957,433,NA,NA,NA,NA,"7th","Street","South",NA,"Unit","2220","433 7th Street South Unit 2220","Minneapolis",55415,NA,NA,NA,0,"Centroid",-93.2662,44.9737,"2602924220302","{D119B4B0-9B71-447A-92EA-3FFBF892A6F9}","3"
"9567",479010.171,4980061.5776,432080,438914,433,NA,NA,NA,NA,"7th","Street","South",NA,"Unit","1507","433 7th Street South Unit 1507","Minneapolis",55415,NA,NA,NA,0,"Centroid",-93.2662,44.9737,"2602924220103","{5C65680F-CE72-49A8-9FA9-E8E846240586}","3"
"9568",482975.8192,4973801.5519,432116,429806,4733,NA,NA,NA,NA,"Hiawatha","Avenue",NA,NA,NA,NA,"4733 Hiawatha Avenue","Minneapolis",55406,NA,NA,NA,0,"Centroid",-93.2157,44.9174,"1802823120081","{229214EC-D798-47EC-B9BD-4135130C4C87}","3"
"9569",477187.0863,4976666.924,432138,439514,3253,NA,NA,NA,NA,"Aldrich","Avenue","South",NA,NA,NA,"3253 Aldrich Avenue South","Minneapolis",55408,NA,NA,NA,0,"Centroid",-93.2892,44.9431,"0402824140112","{C8536C86-6CDB-4C02-B0D0-5EE903E1716C}","3"
"9570",481181.3752,4981117.2529,432149,431387,1103,NA,NA,NA,NA,"5th","Street","Southeast",NA,NA,NA,"1103 5th Street Southeast","Minneapolis",55414,NA,NA,NA,0,"Centroid",-93.2387,44.9833,"2402924310016","{EECDC904-E42A-4497-9FF2-AFDF955B1480}","3"
"9571",476892.2056,4976513.4464,432151,431905,3343,NA,NA,NA,NA,"Dupont","Avenue","South",NA,NA,NA,"3343 Dupont Avenue South","Minneapolis",55408,NA,NA,NA,0,"Centroid",-93.2929,44.9417,"0402824140178","{CD926D9D-21AB-4382-982F-06E96273274A}","3"
"9572",479670.8631,4978616.8621,432191,428283,1103,NA,NA,NA,NA,"22nd","Street","East",NA,NA,NA,"1103 22nd Street East","Minneapolis",55404,NA,NA,NA,0,"Centroid",-93.2578,44.9607,"3502924210226","{42CA6A99-3A4C-4A47-A693-EDA851BE6EE9}","3"
"9573",479212.7373,4976285.5297,432235,445056,3443,NA,NA,NA,NA,"Columbus","Avenue",NA,NA,NA,NA,"3443 Columbus Avenue","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.2635,44.9397,"0202824320027","{686B7DE2-1F12-428C-94B0-A9C269B3350A}","3"
"9574",481022.7385,4978505.7188,432304,184446,2313,NA,NA,NA,NA,"22nd","Avenue","South",NA,NA,NA,"2313 22nd Avenue South","Minneapolis",55404,NA,NA,NA,0,"Centroid",-93.2406,44.9597,"3602924210315","{34B237A7-F9B3-4DF3-B7F8-9B047CA52F1C}","3"
"9575",479705.188,4978555.7274,432338,197424,2223,NA,NA,NA,NA,"12th","Avenue","South",NA,NA,NA,"2223 12th Avenue South","Minneapolis",55404,NA,NA,NA,0,"Centroid",-93.2573,44.9602,"3502924120192","{29B0E790-2909-4D32-BDDC-8BBC6C4736E6}","3"
"9576",482127.4122,4979973.9786,432463,430144,313,NA,NA,NA,NA,"Oak","Street","Southeast",NA,NA,NA,"313 Oak Street Southeast","Minneapolis",55414,NA,NA,NA,0,"Centroid",-93.2267,44.973,"3002923230179","{6891A824-BA7A-4BFD-853C-B8DDA44FC2D8}","3"
"9577",478162.8409,4983334.1207,432582,439459,2323,NA,NA,NA,NA,"River Pointe","Lane",NA,NA,NA,NA,"2323 River Pointe Lane","Minneapolis",55411,NA,NA,NA,0,"Centroid",-93.2771,45.0031,"1502924120035","{E0018BF2-7A17-4683-9829-17F448694AB0}","3"
"9578",478396.5868,4981244.0404,432590,449417,333,NA,NA,NA,NA,"Washington","Avenue","North",NA,NA,NA,"333 Washington Avenue North","Minneapolis",55401,NA,NA,NA,0,"Centroid",-93.274,44.9843,"2202924131162","{8E9E1D50-8A64-4F24-917D-D2E8ED7F4FC8}","3"
"9579",475870.8494,4981772.8268,432730,390400,1103,NA,NA,NA,NA,"Newton","Avenue","North",NA,NA,NA,"1103 Newton Avenue North","Minneapolis",55411,NA,NA,NA,0,"Centroid",-93.3061,44.989,"2102924220047","{5038CDB1-CBFC-4A0C-9F81-B5F36952E152}","3"
"9580",477494.5141,4976179.6607,432862,451764,3523,NA,NA,NA,NA,"Harriet","Avenue",NA,NA,NA,NA,"3523 Harriet Avenue","Minneapolis",55408,NA,NA,NA,0,"Centroid",-93.2853,44.9387,"0302824320128","{1DABCCC4-F3E9-4D41-853F-55A3396F234D}","3"
"9581",481010.5602,4975074.4153,432897,451994,4053,NA,NA,NA,NA,"22nd","Avenue","South",NA,NA,NA,"4053 22nd Avenue South","Minneapolis",55407,NA,NA,NA,0,"Centroid",-93.2406,44.9289,"1202824240016","{B29B2694-4CF9-4CBC-B33B-F059E8CBB59A}","3"
"9582",475761.889,4972942.5781,432941,432326,5133,NA,NA,NA,NA,"Oliver","Avenue","South",NA,NA,NA,"5133 Oliver Avenue South","Minneapolis",55419,NA,NA,NA,0,"Centroid",-93.3071,44.9095,"1602824320149","{FB07BE11-2DCC-4093-9BD9-E7B1B539A58D}","3"
"9583",475964.6996,4972605.8415,432960,447859,5313,NA,NA,NA,NA,"Morgan","Avenue","South",NA,NA,NA,"5313 Morgan Avenue South","Minneapolis",55419,NA,NA,NA,0,"Centroid",-93.3045,44.9065,"1602824330040","{AEDB1138-B155-4970-AA33-07BFBD1C914E}","3"
"9584",476515.1964,4979184.2212,433044,448056,1783,NA,NA,NA,NA,"Humboldt","Avenue","South",NA,NA,NA,"1783 Humboldt Avenue South","Minneapolis",55403,NA,NA,NA,0,"Centroid",-93.2978,44.9657,"2802924430095","{0136719C-97B4-4886-9202-5B6DA6A61752}","3"
"9585",476715.0621,4978922.4611,433059,448714,1933,NA,NA,NA,NA,"Fremont","Avenue","South",NA,NA,NA,"1933 Fremont Avenue South","Minneapolis",55403,NA,NA,NA,0,"Centroid",-93.2953,44.9634,"2802924430059","{B5576190-844B-4DF3-AB94-E02DAEF2ACDA}","3"
"9586",479010.171,4980061.5776,433161,432338,433,NA,NA,NA,NA,"7th","Street","South",NA,"Unit","1928","433 7th Street South Unit 1928","Minneapolis",55415,NA,NA,NA,0,"Centroid",-93.2662,44.9737,"2602924220229","{8EF7A7DA-88C4-468B-AB32-AAF5D40BB109}","3"
"9587",476871.7297,4973576.3449,433204,432102,4823,NA,NA,NA,NA,"Dupont","Avenue","South",NA,NA,NA,"4823 Dupont Avenue South","Minneapolis",55419,NA,NA,NA,0,"Centroid",-93.293,44.9152,"1602824140167","{4DE3F85E-E759-46DD-BFD7-7996FF127E9E}","3"
"9588",478122.9483,4981777.0958,433212,430607,803,NA,NA,NA,NA,"2nd","Street","North",NA,NA,NA,"803 2nd Street North","Minneapolis",55401,NA,NA,NA,0,"Centroid",-93.2775,44.9891,"2202924120785","{961DABC9-F917-4512-A425-F55D1DDC5B9D}","3"
"9589",476871.8236,4973541.2566,433223,431945,4833,NA,NA,NA,NA,"Dupont","Avenue","South",NA,NA,NA,"4833 Dupont Avenue South","Minneapolis",55419,NA,NA,NA,0,"Centroid",-93.293,44.9149,"1602824140165","{0F7A6AF3-381F-4EBB-ADF3-AAAF3DEF193A}","3"
