"","address","closest_store","transit_time","latitude","longitude"
"3817","4533 Nokomis Avenue South, Minneapolis, MN 55406","MINNEHAHA FOOD SHELF","16 mins",44.9205,-93.228
"3818","4443 Cedar Avenue South, Minneapolis, MN 55407","FOOD SHELF","21 mins",44.922,-93.2469
"3819","5203 Colfax Avenue North, Minneapolis, MN 55430","ACE IN THE CITY","24 mins",45.0496,-93.2932
"3820","1813 Jackson Street Northeast, Minneapolis, MN 55418","SENIOR FOOD SHELF","5 mins",45.0064,-93.2486
"3821","4743 Dupont Avenue North, Minneapolis, MN 55430","ACE IN THE CITY","18 mins",45.0415,-93.2944
"3822","1923 Buchanan Street Northeast, Minneapolis, MN 55418","SENIOR FOOD SHELF","11 mins",45.0086,-93.2393
"3823","1333 Pierce Street Northeast, Minneapolis, MN 55413","SENIOR FOOD SHELF","13 mins",45.0014,-93.2406
"3824","4843 29th Avenue South, Minneapolis, MN 55417","MINNEHAHA FOOD SHELF","18 mins",44.9147,-93.2305
"3825","4553 30th Avenue South, Minneapolis, MN 55406","MINNEHAHA FOOD SHELF","16 mins",44.9199,-93.2292
"3826","2243 Johnson Street Northeast, Minneapolis, MN 55418","SENIOR FOOD SHELF","17 mins",45.0109,-93.2368
"3827","1613 Buchanan Street Northeast, Minneapolis, MN 55413","SENIOR FOOD SHELF","10 mins",45.0047,-93.2394
"3828","343 Garfield Street Northeast, Minneapolis, MN 55413","GOOD WORK FOOD SHELF.","21 mins",44.9928,-93.233
"3829","4713 Clinton Avenue, Minneapolis, MN 55419","FOOD SHELF","17 mins",44.9174,-93.2712
"3830","433 2nd Street Northeast, Minneapolis, MN 55413","GOOD WORK FOOD SHELF.","22 mins",44.9929,-93.261
"3831","723 Washington Street Northeast, Minneapolis, MN 55413","HIGH RISE MOBILE FOOD SHELF","13 mins",44.9976,-93.2572
"3832","133 50th Street West, Minneapolis, MN 55419","INCARNATION","16 mins",44.9121,-93.281
"3833","4733 2nd Avenue South, Minneapolis, MN 55419","ALIVENESS PROJECT","16 mins",44.9166,-93.2738
"3834","423 25th Avenue North, Minneapolis, MN 55411","SALVATION ARMY - PARKVIEW NORTH","10 mins",45.0046,-93.286
"3835","333 Elmwood Place West, Minneapolis, MN 55419","INCARNATION","23 mins",44.9094,-93.2837
"3836","103 52nd Street West, Minneapolis, MN 55419","INCARNATION","17 mins",44.9085,-93.2795
"3837","5043 Emerson Avenue South, Minneapolis, MN 55419","INCARNATION","22 mins",44.911,-93.2943
"3838","113 13th Avenue Northeast, Minneapolis, MN 55413","GOOD WORK FOOD SHELF.","13 mins",45.0005,-93.2693
"3839","4733 Pillsbury Avenue, Minneapolis, MN 55419","INCARNATION","17 mins",44.9166,-93.2815
"3840","3933 3rd Avenue South, Minneapolis, MN 55409","SABATHANI FOOD SHELF","7 mins",44.9313,-93.2724
"3841","4623 Humboldt Avenue South, Minneapolis, MN 55419","INCARNATION","21 mins",44.9188,-93.2971
"3842","4713 10th Avenue South, Minneapolis, MN 55407","FOOD SHELF","17 mins",44.9174,-93.2597
"3843","5313 Irving Avenue South, Minneapolis, MN 55419","INCARNATION","25 mins",44.9065,-93.2994
"3844","5153 Washburn Avenue North, Minneapolis, MN 55430","ACE IN THE CITY","24 mins",45.0492,-93.3186
"3845","4933 Girard Avenue South, Minneapolis, MN 55419","INCARNATION","24 mins",44.9132,-93.2968
"3846","5033 Drew Avenue South, Minneapolis, MN 55410","INCARNATION","29 mins",44.9114,-93.3261
"3847","5133 Beard Avenue South, Minneapolis, MN 55410","INCARNATION","32 mins",44.9096,-93.3236
"3848","2823 Garfield Street Northeast, Minneapolis, MN 55418","SALVATION ARMY - NEED","16 mins",45.0193,-93.2329
"3849","3833 Portland Avenue, Minneapolis, MN 55407","SABATHANI FOOD SHELF","7 mins",44.9331,-93.2671
"3850","5123 Irving Avenue North, Minneapolis, MN 55430","ACE IN THE CITY","16 mins",45.0482,-93.3008
"3851","4033 Oakland Avenue, Minneapolis, MN 55407","FOOD SHELF","9 mins",44.9295,-93.2659
"3852","2713 Taylor Street Northeast, Minneapolis, MN 55418","SALVATION ARMY - NEED","5 mins",45.0173,-93.2433
"3853","2623 Pierce Street Northeast, Minneapolis, MN 55418","SALVATION ARMY - NEED","9 mins",45.0157,-93.2406
"3854","4823 Camden Avenue North, Minneapolis, MN 55430","ACE IN THE CITY","19 mins",45.0428,-93.2893
"3855","4843 Girard Avenue North, Minneapolis, MN 55430","ACE IN THE CITY","15 mins",45.0436,-93.2983
"3856","4843 Aldrich Avenue North, Minneapolis, MN 55430","ACE IN THE CITY","20 mins",45.0433,-93.2905
"3857","2813 Buchanan Street Northeast, Minneapolis, MN 55418","SALVATION ARMY - NEED","9 mins",45.0191,-93.2393
"3858","5113 Fremont Avenue North, Minneapolis, MN 55430","ACE IN THE CITY","18 mins",45.0481,-93.297
"3859","4933 Dupont Avenue North, Minneapolis, MN 55430","ACE IN THE CITY","21 mins",45.045,-93.2944
"3860","3033 44th Street East, Minneapolis, MN 55406","MINNEHAHA FOOD SHELF","19 mins",44.9231,-93.2278
"3861","5253 Upton Avenue North, Minneapolis, MN 55430","ACE IN THE CITY","29 mins",45.0509,-93.316
"3862","3223 James Avenue North, Minneapolis, MN 55412","BREAD OF LIFE","12 mins",45.0139,-93.301
"3863","1933 Hayes Street Northeast, Minneapolis, MN 55418","SENIOR FOOD SHELF","17 mins",45.0089,-93.2342
"3864","653 19th Avenue Northeast, Minneapolis, MN 55418","SENIOR FOOD SHELF","12 mins",45.0077,-93.2557
"3865","4243 Longfellow Avenue, Minneapolis, MN 55407","FOOD SHELF","21 mins",44.9256,-93.2457
"3866","4033 20th Avenue South, Minneapolis, MN 55407","FOOD SHELF","18 mins",44.9295,-93.2432
"3867","1863 38th Street East, Minneapolis, MN 55407","JERICO ROAD MINISTRIES","10 mins",44.9339,-93.2452
"3868","3933 20th Avenue South, Minneapolis, MN 55407","JERICO ROAD MINISTRIES","14 mins",44.9313,-93.2432
"3869","5253 Fremont Avenue North, Minneapolis, MN 55430","ACE IN THE CITY","18 mins",45.0509,-93.297
"3870","3923 11th Avenue South, Minneapolis, MN 55407","FOOD SHELF","5 mins",44.9316,-93.2584
"3871","4453 30th Avenue South, Minneapolis, MN 55406","MINNEHAHA FOOD SHELF","19 mins",44.9217,-93.2292
"3872","5153 29th Avenue South, Minneapolis, MN 55417","MINNEHAHA FOOD SHELF","18 mins",44.9092,-93.2306
"3873","2223 Benjamin Street Northeast, Minneapolis, MN 55418","SENIOR FOOD SHELF","24 mins",45.0104,-93.2291
"3874","1123 15th Avenue Southeast, Minneapolis, MN 55414","GOOD WORK FOOD SHELF.","24 mins",44.9916,-93.2312
"3875","1803 Buchanan Street Northeast, Minneapolis, MN 55418","SENIOR FOOD SHELF","8 mins",45.0062,-93.2395
"3876","5253 Portland Avenue, Minneapolis, MN 55417","FOOD SHELF","21 mins",44.9073,-93.2664
"3877","5133 17th Avenue South, Minneapolis, MN 55417","MINNEHAHA FOOD SHELF","44 mins",44.9097,-93.2495
"3878","2343 McKinley Street Northeast, Minneapolis, MN 55418","SALVATION ARMY - NEED","15 mins",45.0126,-93.2278
"3879","5023 28th Avenue South, Minneapolis, MN 55417","MINNEHAHA FOOD SHELF","17 mins",44.9118,-93.2318
"3880","4613 13th Avenue South, Minneapolis, MN 55407","FOOD SHELF","18 mins",44.9192,-93.2559
"3881","5133 14th Avenue South, Minneapolis, MN 55417","FOOD SHELF","21 mins",44.9097,-93.2546
"3882","1203 1/2 3rd Street Northeast, Minneapolis, MN 55413","GOOD WORK FOOD SHELF.","16 mins",45.0001,-93.2644
"3883","653 Van Buren Street Northeast, Minneapolis, MN 55413","GOOD WORK FOOD SHELF.","12 mins",44.9966,-93.2483
"3884","4753 Portland Avenue, Minneapolis, MN 55407","FOOD SHELF","22 mins",44.9163,-93.2673
"3885","4733 Harriet Avenue, Minneapolis, MN 55419","INCARNATION","16 mins",44.9167,-93.2853
"3886","5133 16th Avenue South, Minneapolis, MN 55417","MINNEHAHA FOOD SHELF","50 mins",44.9097,-93.2508
"3887","4953 Garfield Avenue, Minneapolis, MN 55419","INCARNATION","14 mins",44.9125,-93.2866
"3888","1443 West Minnehaha Parkway, Minneapolis, MN 55419","INCARNATION","20 mins",44.9154,-93.2989
"3889","4933 Lyndale Avenue South, Minneapolis, MN 55419","INCARNATION","13 mins",44.9132,-93.2878
"3890","4953 Emerson Avenue South, Minneapolis, MN 55419","INCARNATION","20 mins",44.9126,-93.2943
"3891","4953 Logan Avenue South, Minneapolis, MN 55419","INCARNATION","15 mins",44.9126,-93.3032
"3892","1413 18th Avenue North, Minneapolis, MN 55411","NORTHPOINT HEALTH & WELLNESS CENTER INC","13 mins",44.9971,-93.2987
"3893","5153 Abbott Avenue South, Minneapolis, MN 55410","INCARNATION","33 mins",44.909,-93.3223
"3894","1513 Bryant Avenue North, Minneapolis, MN 55411","SALVATION ARMY - PARKVIEW NORTH","11 mins",44.9946,-93.2915
"3895","5233 Knox Avenue South, Minneapolis, MN 55419","INCARNATION","23 mins",44.9077,-93.3019
"3896","2523 Jefferson Street Northeast, Minneapolis, MN 55418","SALVATION ARMY - NEED","16 mins",45.0139,-93.2552
"3897","3923 18th Avenue South, Minneapolis, MN 55407","FOOD SHELF","16 mins",44.9315,-93.2483
"3898","3933 15th Avenue South, Minneapolis, MN 55407","FOOD SHELF","11 mins",44.9313,-93.2533
"3899","3853 27th Avenue South, Minneapolis, MN 55406","JERICO ROAD MINISTRIES","17 mins",44.9325,-93.233
"3900","4743 Girard Avenue North, Minneapolis, MN 55430","ACE IN THE CITY","16 mins",45.0418,-93.2982
"3901","4133 Longfellow Avenue, Minneapolis, MN 55407","FOOD SHELF","21 mins",44.9277,-93.2457
"3902","4333 Nokomis Avenue South, Minneapolis, MN 55406","MINNEHAHA FOOD SHELF","21 mins",44.9241,-93.228
"3903","3823 20th Avenue South, Minneapolis, MN 55407","JERICO ROAD MINISTRIES","12 mins",44.9333,-93.2432
"3904","5113 Dupont Avenue North, Minneapolis, MN 55430","ACE IN THE CITY","21 mins",45.0481,-93.2944
"3905","4453 29th Avenue South, Minneapolis, MN 55406","MINNEHAHA FOOD SHELF","20 mins",44.9218,-93.2305
"3906","4743 Aldrich Avenue North, Minneapolis, MN 55430","ACE IN THE CITY","17 mins",45.0415,-93.2905
"3907","4503 Aldrich Avenue North, Minneapolis, MN 55412","ACE IN THE CITY","12 mins",45.0368,-93.2905
"3908","4233 24th Avenue South, Minneapolis, MN 55406","MINNEHAHA FOOD SHELF","27 mins",44.9259,-93.2369
"3909","4403 30th Avenue South, Minneapolis, MN 55406","MINNEHAHA FOOD SHELF","22 mins",44.9231,-93.2292
"3910","2233 Pierce Street Northeast, Minneapolis, MN 55418","SENIOR FOOD SHELF","13 mins",45.0107,-93.2406
"3911","5353 Nokomis Avenue South, Minneapolis, MN 55417","MINNEHAHA FOOD SHELF","15 mins",44.9056,-93.2281
"3912","4723 Fremont Avenue North, Minneapolis, MN 55430","ACE IN THE CITY","16 mins",45.0411,-93.2969
"3913","1113 18 1/2 Avenue Northeast, Minneapolis, MN 55418","SENIOR FOOD SHELF","5 mins",45.0071,-93.2431
"3914","743 Pierce Street Northeast, Minneapolis, MN 55413","GOOD WORK FOOD SHELF.","18 mins",44.9981,-93.2406
"3915","4933 30th Avenue South, Minneapolis, MN 55417","MINNEHAHA FOOD SHELF","14 mins",44.9134,-93.2293
"3916","2323 Garfield Street Northeast, Minneapolis, MN 55418","SENIOR FOOD SHELF","18 mins",45.0122,-93.2329
"3917","4943 18th Avenue South, Minneapolis, MN 55417","MINNEHAHA FOOD SHELF","39 mins",44.9128,-93.2482
"3918","1943 Johnson Street Northeast, Minneapolis, MN 55418","SENIOR FOOD SHELF","14 mins",45.0091,-93.2368
"3919","1843 Benjamin Street Northeast, Minneapolis, MN 55418","SENIOR FOOD SHELF","21 mins",45.0073,-93.2291
"3920","1013 20th Avenue Northeast, Minneapolis, MN 55418","SENIOR FOOD SHELF","6 mins",45.0091,-93.2449
"3921","2243 Cleveland Street Northeast, Minneapolis, MN 55418","SENIOR FOOD SHELF","24 mins",45.0109,-93.2304
"3922","5153 30th Avenue South, Minneapolis, MN 55417","MINNEHAHA FOOD SHELF","17 mins",44.9092,-93.2293
"3923","4713 Oakland Avenue, Minneapolis, MN 55407","FOOD SHELF","19 mins",44.9174,-93.2661
"3924","5153 13th Avenue South, Minneapolis, MN 55417","FOOD SHELF","21 mins",44.9091,-93.2559
"3925","4833 Oakland Avenue, Minneapolis, MN 55417","FOOD SHELF","21 mins",44.9151,-93.2661
"3926","5153 17th Avenue South, Minneapolis, MN 55417","MINNEHAHA FOOD SHELF","52 mins",44.9091,-93.2495
"3927","5033 15th Avenue South, Minneapolis, MN 55417","FOOD SHELF","19 mins",44.9115,-93.2534
"3928","4933 Portland Avenue, Minneapolis, MN 55417","FOOD SHELF","23 mins",44.9132,-93.2673
"3929","5153 Oakland Avenue, Minneapolis, MN 55417","FOOD SHELF","19 mins",44.9091,-93.2661
"3930","223 47th Street West, Minneapolis, MN 55419","INCARNATION","18 mins",44.9176,-93.2829
"3931","1423 Washington Street Northeast, Minneapolis, MN 55413","SALVATION ARMY - PARKVIEW NORTH","10 mins",45.0026,-93.2572
"3932","223 14th Avenue Northeast, Minneapolis, MN 55413","GOOD WORK FOOD SHELF.","17 mins",45.0022,-93.2651
"3933","4833 11th Avenue South, Minneapolis, MN 55417","FOOD SHELF","18 mins",44.9149,-93.2584
"3934","4643 15th Avenue South, Minneapolis, MN 55407","FOOD SHELF","17 mins",44.9183,-93.2533
"3935","4623 Pleasant Avenue, Minneapolis, MN 55419","INCARNATION","19 mins",44.9187,-93.2827
"3936","5223 12th Avenue South, Minneapolis, MN 55417","FOOD SHELF","21 mins",44.9081,-93.2572
"3937","4633 Clinton Avenue, Minneapolis, MN 55419","FOOD SHELF","15 mins",44.9187,-93.2712
"3938","4753 Harriet Avenue, Minneapolis, MN 55419","INCARNATION","15 mins",44.9161,-93.2853
"3939","4613 Lyndale Avenue South, Minneapolis, MN 55419","INCARNATION","12 mins",44.9191,-93.2879
"3940","23 48th Street West, Minneapolis, MN 55419","ALIVENESS PROJECT","9 mins",44.9158,-93.2792
"3941","5223 Humboldt Avenue South, Minneapolis, MN 55419","INCARNATION","22 mins",44.9078,-93.2981
"3942","1323 50th Street West, Minneapolis, MN 55419","INCARNATION","23 mins",44.9122,-93.2968
"3943","4853 Colfax Avenue South, Minneapolis, MN 55419","INCARNATION","18 mins",44.9144,-93.2917
"3944","2313 4th Street North, Minneapolis, MN 55411","HIGH RISE MOBILE FOOD SHELF","8 mins",45.0031,-93.2854
"3945","4603 Pillsbury Avenue, Minneapolis, MN 55419","INCARNATION","16 mins",44.9193,-93.2815
"3946","5353 Logan Avenue South, Minneapolis, MN 55419","INCARNATION","24 mins",44.9054,-93.3032
"3947","1623 California Street Northeast, Minneapolis, MN 55413","GOOD WORK FOOD SHELF.","21 mins",45.0048,-93.2685
"3948","5333 Morgan Avenue South, Minneapolis, MN 55419","INCARNATION","24 mins",44.9059,-93.3045
"3949","5333 Aldrich Avenue South, Minneapolis, MN 55419","INCARNATION","17 mins",44.9057,-93.2892
"3950","2643 Cleveland Street Northeast, Minneapolis, MN 55418","SALVATION ARMY - NEED","19 mins",45.0163,-93.2304
"3951","5053 Xerxes Avenue South, Minneapolis, MN 55410","INCARNATION","33 mins",44.9109,-93.3185
"3952","1403 Knox Avenue North, Minneapolis, MN 55411","NORTHPOINT HEALTH & WELLNESS CENTER INC","12 mins",44.9932,-93.3023
"3953","823 West Minnehaha Parkway, Minneapolis, MN 55419","INCARNATION","18 mins",44.9075,-93.2906
"3954","3953 29th Avenue South, Minneapolis, MN 55406","JERICO ROAD MINISTRIES","21 mins",44.9308,-93.2305
"3955","4933 Upton Avenue South, Minneapolis, MN 55410","INCARNATION","31 mins",44.9132,-93.3147
"3956","2833 Brookwood Terrace, Minneapolis, MN 55410","INCARNATION","28 mins",44.9059,-93.3163
"3957","5223 Aldrich Avenue North, Minneapolis, MN 55430","ACE IN THE CITY","27 mins",45.0501,-93.2906
"3958","2643 Buchanan Street Northeast, Minneapolis, MN 55418","SALVATION ARMY - NEED","9 mins",45.0163,-93.2393
"3959","5253 Knox Avenue North, Minneapolis, MN 55430","ACE IN THE CITY","18 mins",45.0508,-93.3034
"3960","4053 Elliot Avenue, Minneapolis, MN 55407","FOOD SHELF","5 mins",44.929,-93.2609
"3961","5043 30th Avenue South, Minneapolis, MN 55417","MINNEHAHA FOOD SHELF","15 mins",44.9113,-93.2293
"3962","1843 Buchanan Street Northeast, Minneapolis, MN 55418","SENIOR FOOD SHELF","10 mins",45.0075,-93.2393
"3963","1013 23rd Avenue Northeast, Minneapolis, MN 55418","SENIOR FOOD SHELF","9 mins",45.0112,-93.2448
"3964","4533 Cedar Avenue South, Minneapolis, MN 55407","FOOD SHELF","21 mins",44.9205,-93.2469
"3965","4833 Woodlawn Boulevard, Minneapolis, MN 55417","MINNEHAHA FOOD SHELF","21 mins",44.915,-93.233
"3966","4643 Bloomington Avenue, Minneapolis, MN 55407","FOOD SHELF","15 mins",44.9183,-93.252
"3967","743 Fillmore Street Northeast, Minneapolis, MN 55413","GOOD WORK FOOD SHELF.","17 mins",44.9981,-93.2419
"3968","4653 Clinton Avenue, Minneapolis, MN 55419","FOOD SHELF","16 mins",44.9182,-93.2712
"3969","4833 15th Avenue South, Minneapolis, MN 55417","FOOD SHELF","19 mins",44.9151,-93.2533
"3970","4753 5th Avenue South, Minneapolis, MN 55419","FOOD SHELF","21 mins",44.9164,-93.2687
"3971","4833 10th Avenue South, Minneapolis, MN 55417","FOOD SHELF","17 mins",44.9149,-93.2597
"3972","4813 13th Avenue South, Minneapolis, MN 55417","FOOD SHELF","20 mins",44.9156,-93.2559
"3973","4633 13th Avenue South, Minneapolis, MN 55407","FOOD SHELF","19 mins",44.9186,-93.2559
"3974","4313 29th Avenue South, Minneapolis, MN 55406","MINNEHAHA FOOD SHELF","22 mins",44.9246,-93.2305
"3975","1943 Garfield Street Northeast, Minneapolis, MN 55418","SENIOR FOOD SHELF","18 mins",45.0092,-93.2329
"3976","1923 Lincoln Street Northeast, Minneapolis, MN 55418","SENIOR FOOD SHELF","12 mins",45.0086,-93.2381
"3977","443 Taylor Street Northeast, Minneapolis, MN 55413","GOOD WORK FOOD SHELF.","21 mins",44.9945,-93.2431
"3978","653 Polk Street Northeast, Minneapolis, MN 55413","GOOD WORK FOOD SHELF.","16 mins",44.9966,-93.2444
"3979","343 19th Avenue Northeast, Minneapolis, MN 55418","GOOD WORK FOOD SHELF.","20 mins",45.0078,-93.2624
"3980","4623 18th Avenue South, Minneapolis, MN 55407","FOOD SHELF","21 mins",44.9188,-93.2482
"3981","4613 Columbus Avenue, Minneapolis, MN 55407","FOOD SHELF","8 mins",44.9192,-93.2635
"3982","1823 Arthur Street Northeast, Minneapolis, MN 55418","SENIOR FOOD SHELF","17 mins",45.0068,-93.2317
"3983","5253 Vincent Avenue North, Minneapolis, MN 55430","ACE IN THE CITY","28 mins",45.051,-93.3173
"3984","5133 10th Avenue South, Minneapolis, MN 55417","FOOD SHELF","18 mins",44.9097,-93.2597
"3985","4933 Clinton Avenue, Minneapolis, MN 55419","FOOD SHELF","23 mins",44.9132,-93.2713
"3986","5333 15th Avenue South, Minneapolis, MN 55417","MINNEHAHA FOOD SHELF","51 mins",44.906,-93.2534
"3987","5053 14th Avenue South, Minneapolis, MN 55417","FOOD SHELF","20 mins",44.9109,-93.2546
"3988","3953 14th Avenue South, Minneapolis, MN 55407","FOOD SHELF","11 mins",44.9308,-93.2546
"3989","5153 14th Avenue South, Minneapolis, MN 55417","FOOD SHELF","20 mins",44.9091,-93.2546
"3990","4733 Columbus Avenue, Minneapolis, MN 55407","FOOD SHELF","17 mins",44.9169,-93.2636
"3991","1503 Monroe Street Northeast, Minneapolis, MN 55413","GOOD WORK FOOD SHELF.","3 mins",45.0032,-93.2521
"3992","4923 Morgan Avenue North, Minneapolis, MN 55430","ACE IN THE CITY","21 mins",45.0446,-93.3059
"3993","4733 Elliot Avenue, Minneapolis, MN 55407","FOOD SHELF","15 mins",44.9167,-93.261
"3994","4433 Knox Avenue North, Minneapolis, MN 55412","ACE IN THE CITY","20 mins",45.0365,-93.3032
"3995","2423 38th Street East, Minneapolis, MN 55406","JERICO ROAD MINISTRIES","15 mins",44.9339,-93.2361
"3996","5343 Garfield Avenue, Minneapolis, MN 55419","INCARNATION","17 mins",44.9055,-93.2866
"3997","4833 Clinton Avenue, Minneapolis, MN 55419","FOOD SHELF","20 mins",44.9151,-93.2712
"3998","4733 Humboldt Avenue South, Minneapolis, MN 55419","INCARNATION","25 mins",44.9167,-93.2981
"3999","2103 Oliver Avenue North, Minneapolis, MN 55411","NORTHPOINT HEALTH & WELLNESS CENTER INC","6 mins",45.0007,-93.3073
"4000","4933 Knox Avenue South, Minneapolis, MN 55419","INCARNATION","17 mins",44.9131,-93.3019
"4001","4933 Emerson Avenue South, Minneapolis, MN 55419","INCARNATION","21 mins",44.9131,-93.2943
"4002","4933 1st Avenue South, Minneapolis, MN 55419","ALIVENESS PROJECT","11 mins",44.913,-93.2764
"4003","5033 Newton Avenue South, Minneapolis, MN 55419","INCARNATION","19 mins",44.9113,-93.3058
"4004","5133 Knox Avenue South, Minneapolis, MN 55419","INCARNATION","22 mins",44.9093,-93.3019
"4005","2723 21st Avenue North, Minneapolis, MN 55411","NORTHPOINT HEALTH & WELLNESS CENTER INC","11 mins",45.0004,-93.3156
"4006","5233 Morgan Avenue South, Minneapolis, MN 55419","INCARNATION","23 mins",44.9075,-93.3045
"4007","5133 Russell Avenue South, Minneapolis, MN 55410","INCARNATION","21 mins",44.9096,-93.3108
"4008","5153 Camden Avenue North, Minneapolis, MN 55430","ACE IN THE CITY","29 mins",45.0492,-93.2893
"4009","2543 McKinley Street Northeast, Minneapolis, MN 55418","SALVATION ARMY - NEED","16 mins",45.0144,-93.2278
"4010","3853 25th Avenue South, Minneapolis, MN 55406","JERICO ROAD MINISTRIES","17 mins",44.9325,-93.2356
"4011","1623 Madison Street Northeast, Minneapolis, MN 55413","GOOD WORK FOOD SHELF.","6 mins",45.0049,-93.2534
"4012","5333 James Avenue South, Minneapolis, MN 55419","INCARNATION","28 mins",44.9059,-93.3006
"4013","4143 Nokomis Avenue South, Minneapolis, MN 55406","MINNEHAHA FOOD SHELF","26 mins",44.9274,-93.228
